Series Name,Series Code,Country Name,Country Code,1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Iraq,IRQ,8.185,8.111,8.155,8.352,8.65,8.94,8.708,8.587,8.436,8.65,8.475,8.405,8.257,8.171,7.96,9.215,10.59,10.82,10.82,13.02,13.449,14,15.746,16.17,15.322
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Ireland,IRL,7.7,5.8,4.32,3.68,4.22,4.48,4.49,4.34,4.41,4.98,6.77,12.61,14.53,15.35,15.45,13.73,11.86,9.91,8.37,6.71,5.74,4.95,5.62,6.19,4.48
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Isle of Man,IMN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Israel,ISR,10.75,11.18,11.1,11.81,12.89,13.51,13.03,11.34,10.71,9.38,7.7,9.53,8.48,7.14,6.76,6.14,5.79,5.18,4.72,4.14,3.92,3.73,4.17,4.81,3.695
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Italy,ITA,12.12,11.68,10.83,9.6,9.21,8.87,7.87,7.73,6.78,6.08,6.72,7.75,8.36,8.36,10.65,12.15,12.68,11.9,11.69,11.21,10.61,9.95,9.16,9.5,8.07
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Jamaica,JAM,6.933,6.892,6.823,6.7,6.667,6.576,6.573,6.605,6.626,6.619,6.67,7.31,7.63,8.03,8.69,9.7,9.05,8.824,8.63,7.4,5.47,4.99,6.5,6.156,5.499
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Japan,JPN,4.08,4.68,4.75,5.02,5.39,5.25,4.73,4.45,4.19,3.89,4,5.07,5.1,4.55,4.36,4.04,3.59,3.39,3.13,2.82,2.47,2.35,2.81,2.83,2.6
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Jordan,JOR,13.823,13.755,13.7,14.7,15.3,14.5,14.622,14.8,14,13.1,12.7,12.9,12.5,12.9,12.2,12.6,11.9,13.08,15.28,18.12,18.26,16.8,19.21,19.84,19.191
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Kazakhstan,KAZ,13.13,13.46,12.75,10.43,9.33,8.78,8.4,8.13,7.79,7.26,6.63,6.55,5.77,5.39,5.29,5.2,5.06,4.93,4.96,4.9,4.85,4.8,4.89,5.572,4.86
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Kenya,KEN,2.933,2.991,2.987,2.972,3.029,2.955,2.915,2.757,2.66,2.615,2.771,2.865,2.831,2.692,2.659,2.778,2.782,2.771,2.76,3.56,4.296,5.01,5.628,5.69,5.644
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Kiribati,KIR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,"Korea, Dem. People's Rep.",PRK,2.965,3.158,3.143,3.159,3.122,3.138,3.092,3.049,3.018,3.005,2.934,2.921,2.852,2.929,2.951,2.96,2.913,2.932,2.955,2.875,2.822,2.807,3.116,3.23,3.072
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,"Korea, Rep.",KOR,6.96,6.34,4.06,3.7,3.05,3.35,3.42,3.48,3.25,3.01,2.96,3.36,3.32,2.99,2.81,2.75,3.08,3.55,3.65,3.65,3.82,3.75,3.93,3.64,2.86
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Kosovo,XKX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Kuwait,KWT,0.7,0.7,0.8,0.8,1.1,1.3,1.7,1.452,1.3,1.5,1.75,1.64,1.82,2.076,2.256,2.511,2.9,2.2,2.16,2.204,2.185,2.213,3.454,2.943,2.198
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Kyrgyz Republic,KGZ,1.67,1.773,1.877,1.971,2.075,2.17,2.265,2.363,2.467,2.562,2.644,2.742,2.86,2.965,3.073,3.148,3.254,3.346,3.465,3.566,3.67,4.25,4.63,4.1,4.017
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Lao PDR,LAO,2.297,2.16,2.051,1.887,1.78,1.642,1.5,1.35,1.199,1.067,0.943,0.834,0.71,1.059,1.404,1.762,2.123,2.496,2.883,3.27,3.308,3.364,3.862,4.15,3.819
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Latvia,LVA,14.45,13.79,14.21,13.82,13.83,12.06,11.71,10.03,7.03,6.05,7.74,17.51,19.48,16.21,15.05,11.87,10.85,9.87,9.64,8.72,7.41,6.31,8.1,7.51,6.81
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Lebanon,LBN,8.548,8.627,8.495,8.366,8.175,8.019,7.85,8.24,8.648,8.98,7.662,6.35,6.778,7.308,7.847,8.341,8.742,9.212,9.694,10.168,10.656,11.3,13.274,12.777,11.747
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Lesotho,LSO,15.861,16.219,16.209,16.071,16.058,16.015,16.15,15.965,15.993,15.826,15.691,16.071,16.001,16.069,15.555,15.791,15.993,16.222,16.097,16.447,16.675,16.88,18.456,18.452,16.745
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Liberia,LBR,2.025,1.97,1.931,2.023,2.138,2.45,2.455,2.445,2.282,2.233,2.221,2.243,2.27,2.212,2.143,2.078,2.08,2.555,3.08,3.065,3.055,3.067,4.124,3.961,3.025
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Libya,LBY,19.251,19.273,19.166,19.176,19.182,19.033,18.934,18.738,18.833,18.803,18.983,19.149,19.168,19.379,19.03,19.387,19.369,19.685,19.421,18.964,18.828,18.974,19.708,19.71,19.302
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Liechtenstein,LIE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Lithuania,LTU,13.71,13.39,15.93,16.84,13.01,12.87,10.68,8.32,5.78,4.25,5.83,13.79,17.81,15.39,13.36,11.77,10.7,9.12,7.86,7.07,6.15,6.26,8.49,7.11,5.96
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Luxembourg,LUX,2.76,2.39,2.35,1.81,2.62,3.68,5.11,4.49,4.73,4.07,5.06,5.12,4.36,4.9,5.14,5.85,5.85,6.67,6.29,5.52,5.59,5.59,6.77,5.25,4.58
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,"Macao SAR, China",MAC,4.61,6.35,6.87,6.39,6.27,6,4.9,4.16,3.82,3.27,3,3.58,2.84,2.56,1.97,1.82,1.67,1.81,1.94,1.99,1.83,1.75,2.57,2.24,2.414
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Madagascar,MDG,5.941,5.831,5.8,5.35,5.656,5.01,4.007,2.62,2.944,3.173,3.363,3.861,4.28,2.547,0.6,0.999,1.388,1.79,1.769,1.764,1.765,1.762,2.21,2.246,1.899
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Malawi,MWI,4.913,5.016,5.07,5.299,5.335,5.225,4.961,4.923,4.947,4.846,4.745,4.663,4.724,4.787,4.94,4.98,4.958,4.935,5,5.041,4.999,4.924,5.736,5.757,5.114
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Malaysia,MYS,3.2,3.43,3,3.53,3.48,3.61,3.54,3.53,3.32,3.23,3.32,3.66,3.39,3.05,3.1,3.16,2.88,3.1,3.44,3.41,3.3,3.26,4.54,4.083,3.629
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Maldives,MDV,1.498,1.733,1.97,3.054,4.137,5.216,6.294,7.395,8.484,9.553,10.604,11.7,10.848,10,9.148,8.303,7.46,6.614,5.77,5.368,4.962,4.56,5.477,5.116,4.385
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Mali,MLI,1.294,1.316,1.397,1.279,1.321,1.197,1.402,1.351,1.429,1.401,1.436,1.438,1.412,1.444,1.555,1.622,1.55,1.426,1.37,1.496,1.62,2.345,3.53,2.44,3.141
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Malta,MLT,6.335,6.328,6.32,7.11,6.9,7.49,7.32,6.92,6.8,6.47,5.98,6.89,6.85,6.38,6.2,6.11,5.72,5.38,4.69,4,3.66,3.62,4.35,3.39,2.92
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Marshall Islands,MHL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Mauritania,MRT,9.962,10.03,10.019,10.15,10.244,9.878,9.704,9.481,9.139,9.353,9.649,10.288,10.138,9.995,9.86,9.917,10.021,10.096,10.304,10.34,10.464,10.42,11.168,11.331,10.791
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Mauritius,MUS,9.219,9.27,9.1,9.14,8.2,8.33,8.34,9.52,9.04,8.48,7.17,7.26,7.65,7.45,7.47,7.32,7.47,7.41,6.81,6.75,6.43,6.33,8.63,7.72,6.322
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Mexico,MEX,3.73,2.6,2.65,2.63,3,3.46,3.94,3.56,3.57,3.63,3.87,5.36,5.3,5.17,4.89,4.91,4.81,4.31,3.85,3.42,3.27,3.48,4.44,4.09,3.26
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,"Micronesia, Fed. Sts.",FSM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Moldova,MDA,10,11.14,8.54,7.37,6.84,6.38,6.37,5.63,4.26,2.75,2.1,3.02,2.97,2.68,2.19,1.89,1.45,1.78,1.59,1.62,1.24,1.5,1.21,0.79,0.91
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Monaco,MCO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Mongolia,MNG,5.756,5.846,5.987,6.107,6.2,6.77,6.857,7.017,7.19,7.2,5.56,5.86,6.55,4.77,3.9,4.23,4.8,4.86,7.24,6.36,5.38,5.736,6.59,7.75,6.21
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Montenegro,MNE,30.02,30.256,30.33,30.409,30.336,30.372,30.338,30.31,24.825,19.4,17.15,19.09,19.65,19.76,19.81,19.59,18.05,17.55,17.73,16.08,15.19,15.13,17.88,16.54,15.252
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Morocco,MAR,13.501,13.94,13.58,12.46,11.59,11.92,10.83,11.01,9.67,9.56,9.57,8.96,9.09,8.91,8.99,9.23,9.7,9.46,9.3,9.687,9.729,9.668,11.726,11.219,9.992
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Mozambique,MOZ,2.612,2.637,2.839,2.836,2.914,2.848,2.957,3.041,3.023,3.062,3.087,3.191,3.255,3.293,3.312,3.341,3.38,3.43,3.502,3.588,3.668,3.708,4.074,4.251,3.79
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Myanmar,MMR,0.787,0.777,0.747,0.718,0.704,0.701,0.695,0.687,0.685,0.689,0.698,0.709,0.719,0.733,0.75,0.759,0.755,0.77,1.049,1.36,0.77,0.41,1.48,4.34,2.956
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Namibia,NAM,23.087,21.665,20.3,21.075,21.626,22.221,22.09,22.109,21.78,22.114,21.969,22.303,22.12,19.488,16.77,19.03,18.52,20.752,23.35,21.783,19.88,19.957,21.146,21.148,19.988
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Nauru,NRU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Nepal,NPL,10.658,10.665,10.668,10.669,10.678,10.682,10.682,10.675,10.675,10.676,10.67,10.666,10.661,10.665,10.664,10.666,10.661,10.662,10.667,10.66,10.652,10.64,13.119,12.581,10.923
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Netherlands,NLD,4.39,3.62,2.73,2.12,2.55,3.59,4.65,5.87,5,4.15,3.65,4.35,4.99,4.98,5.82,7.24,7.42,6.87,6.01,4.84,3.83,3.38,3.82,4.21,3.52
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,New Caledonia,NCL,18.59,18.265,17.96,17.433,17.07,16.713,16.31,15.773,15.244,14.765,14.37,13.97,13.957,13.951,14.067,14.353,14.59,13.637,12.713,11.68,11.7,10.88,13.56,12.552,11.033
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,New Zealand,NZL,7.72,7.02,6.13,5.43,5.28,4.75,4.01,3.81,3.86,3.66,4.17,6.12,6.56,6.49,6.93,5.84,5.43,5.42,5.15,4.74,4.34,4.11,4.6,3.78,3.3
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Nicaragua,NIC,7.256,7.219,7.208,7.238,7.528,7.6,6.41,5.37,5.31,4.89,6.2,8.16,7.83,6.615,5.21,5.28,4.52,4.7,3.9,3.3,5.2,5.492,6.276,6.273,4.99
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Niger,NER,1.357,1.363,1.415,1.47,1.79,2.111,2.765,3.1,2.504,1.99,1.559,1.203,0.707,0.32,2.18,1.412,0.52,0.564,0.56,0.572,0.55,0.548,0.657,0.862,0.571
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Nigeria,NGA,3.948,4.037,3.991,3.92,3.606,3.566,3.507,3.692,3.726,3.791,3.791,3.755,3.731,3.77,3.768,3.71,3.878,4.106,4.52,4.885,5.119,5.206,5.633,5.264,3.83
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,North Macedonia,MKD,34.5,32.4,32.2,30.52,31.94,36.69,37.16,37.32,36.39,35.23,33.93,32.35,33.13,31.5,31.2,29.14,28.38,26.43,24.3,22.81,21.2,17.39,16.55,15.78,14.43
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Norway,NOR,3.74,3.25,3.46,3.74,4.02,4.22,4.26,4.38,3.4,2.49,2.55,3.1,3.52,3.21,3.12,3.42,3.48,4.3,4.68,4.16,3.8,3.69,4.42,4.37,3.23
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Oman,OMN,4.34,4.407,4.387,4.331,4.363,4.614,4.705,4.597,4.371,4.286,4.14,3.993,3.924,3.917,3.724,3.522,3.436,3.393,3.27,2.526,1.8,2.051,2.94,1.9,1.531
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Pakistan,PAK,0.587,0.587,0.585,0.585,0.585,0.584,0.582,0.58,0.58,0.4,0.42,0.54,0.65,0.8,3.67,2.95,1.83,3.57,2.29,3.187,4.08,4.83,6.215,6.34,5.595
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Palau,PLW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Panama,PAN,6.325,6.309,6.344,6.451,6.439,6.412,6.185,6.053,5.857,5.748,5.707,5.851,5.875,4.05,3.717,3.703,4.419,4.368,4.759,5.392,5.218,6.33,14.183,10.451,8.202
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Papua New Guinea,PNG,2.878,2.942,2.92,2.803,2.752,2.627,2.526,2.391,2.291,2.178,2.167,2.087,2,2.62,2.639,2.703,2.57,2.548,2.529,2.628,2.698,2.707,3.067,3.24,2.779
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Paraguay,PRY,4.42,5.34,7.61,6.21,9.39,6.81,6.51,4.82,5.28,4.71,4.42,5.46,4.57,4.67,4.09,4.38,5.03,4.56,5.25,6.14,6.22,6.59,7.55,7.31,6.75
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Peru,PER,5.105,5.018,4.963,5.058,4.84,4.15,4.71,4.87,4.17,4.08,4.03,3.96,3.6,3.48,3.24,3.57,3.21,3.27,3.74,3.69,3.49,3.38,7.18,5.1,3.85
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Philippines,PHL,3.717,3.758,3.768,3.7,3.618,3.53,3.55,3.8,4.05,3.43,3.72,3.86,3.61,3.59,3.5,3.5,3.6,3.07,2.7,2.55,2.34,2.24,2.52,3.4,2.375
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Poland,POL,9.94,12.29,16.31,18.37,19.89,19.37,19.07,17.75,13.84,9.6,7.12,8.17,9.64,9.63,10.09,10.33,8.99,7.5,6.16,4.89,3.85,3.28,3.16,3.36,2.89
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Portugal,PRT,4.64,4.58,3.81,3.83,4.5,6.13,6.32,7.58,7.65,7.97,7.55,9.43,10.77,12.68,15.53,16.19,13.9,12.45,11.07,8.87,6.99,6.46,6.8,6.58,6.01
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Puerto Rico,PRI,13.46,11.81,10.08,11.4,11.94,11.78,10.31,11.35,11.01,10.93,11.48,15,16.1,15.7,14.5,14.3,13.9,12,11.8,10.8,9.2,8.3,8.89,7.9,6
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Qatar,QAT,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.52,0.31,0.31,0.45,0.56,0.48,0.28,0.2,0.17,0.15,0.14,0.11,0.1,0.14,0.14,0.13
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Romania,ROU,5.63,6.24,6.97,6.56,8.11,6.95,7.72,7.17,7.27,6.41,5.79,6.86,6.96,7.18,6.79,7.1,6.8,6.81,5.9,4.93,4.19,3.91,5.03,5.59,5.61
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Russian Federation,RUS,13.26,13.04,10.58,8.98,7.88,8.21,7.76,7.12,7.06,6,6.21,8.3,7.37,6.54,5.44,5.46,5.16,5.57,5.56,5.21,4.85,4.5,5.59,4.72,3.867
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Rwanda,RWA,11.302,11.616,11.831,11.851,11.522,11.751,11.784,11.928,11.65,11.639,11.567,11.676,11.682,11.801,11.703,11.8,11.866,11.853,11.799,11.88,10.76,11.24,11.83,15.79,15.08
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Samoa,WSM,4.123,4.481,4.728,4.96,4.982,5.044,5.166,5.217,5.323,5.424,5.533,5.638,5.62,5.68,8.75,8.768,8.72,8.903,9.07,9.4,9.503,9.584,10.374,10.619,10.036
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,San Marino,SMR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Sao Tome and Principe,STP,14.412,14.345,14.4,15.73,17.63,16.36,16.12,16.47,16.65,16.078,15.545,15.507,14.674,14.232,13.59,13.747,13.604,13.562,13.624,13.838,13.922,14.083,15.373,15.413,14.354
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Saudi Arabia,SAU,4.77,4.35,4.57,4.62,5.26,5.56,5.82,6.05,6.25,5.73,5.09,5.38,5.55,5.77,5.62,5.6,5.88,5.6,5.6,5.89,6.03,5.64,7.45,6.62,5.59
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Senegal,SEN,5.529,5.336,5.298,5.366,5.65,6.709,7.83,8.659,10.03,10.184,10.237,10.201,10.153,10.36,9.471,8.764,7.653,6.76,4.46,4.08,3.57,2.86,3.339,3.321,3.012
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Serbia,SRB,13.7,13.7,12.6,12.8,13.8,15.2,18.5,20.85,20.85,18.06,13.67,16.12,19.2,22.96,24,22.15,19.22,17.66,15.26,13.48,12.73,10.39,9.01,10.06,8.684
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Seychelles,SYC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Sierra Leone,SLE,4.273,4.325,4.161,4.269,3.911,3.88,3.42,3.786,3.981,4.097,4.219,4.366,4.538,4.66,4.62,4.532,4.68,4.742,4.458,3.953,3.19,3.199,3.565,3.663,3.269
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Singapore,SGP,3.41,4.85,3.7,3.76,5.65,5.93,5.84,5.59,4.48,3.9,3.96,5.86,4.12,3.89,3.72,3.86,3.74,3.79,4.08,4.2,3.606,3.1,4.1,4.64,3.59
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Slovak Republic,SVK,12.42,16.1,18.55,19.15,18.54,17.55,18.21,16.28,13.39,11.16,9.51,12.02,14.39,13.63,13.97,14.23,11.54,11.49,9.68,8.14,6.54,5.76,6.72,6.89,6.14
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Slovenia,SVN,7.39,7.32,6.92,6.39,6.35,6.71,6.33,6.55,5.99,4.87,4.41,5.89,7.26,8.2,8.88,10.14,9.72,9,8.02,6.57,5.13,4.45,4.99,4.74,4.01
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Solomon Islands,SLB,2.144,2.173,2.381,2.541,2.586,2.244,2.023,1.897,1.929,1.982,2,2.02,1.626,1.299,0.987,0.69,0.721,0.726,0.725,0.717,0.713,0.733,0.891,0.937,1.609
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Somalia,SOM,18.662,18.694,18.483,18.47,18.464,18.459,18.474,18.509,18.568,18.52,18.568,18.593,18.627,18.661,18.872,18.92,18.887,18.387,18.293,18.497,18.781,18.83,19.587,19.936,19.291
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,South Africa,ZAF,20.048,20.204,20.069,19.887,19.781,19.882,19.732,19.608,19.401,19.342,19.51,20.51,23.18,21.42,21.79,22.04,22.61,22.87,24.02,23.99,24.22,25.54,24.34,28.77,28.84
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,South Sudan,SSD,11.881,11.946,12.239,12.183,12.11,12.112,12.142,12.145,12.133,12.112,12.15,12.38,12.422,12.6,12.98,12.731,12.564,12.411,13.128,13.404,13.17,12.781,14.413,14.295,12.442
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Spain,ESP,18.67,15.48,13.79,10.35,11.15,11.28,11.09,9.15,8.45,8.23,11.25,17.86,19.86,21.39,24.79,26.09,24.44,22.06,19.64,17.22,15.25,14.1,15.53,14.78,12.92
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Sri Lanka,LKA,9.17,8.88,7.74,7.9,8.76,8.22,8.38,7.67,6.5,5.97,5.22,5.85,4.78,4.12,3.88,4.19,4.16,4.52,4.24,4.05,4.32,4.67,5.36,5.306,6.178
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,St. Kitts and Nevis,KNA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,St. Lucia,LCA,21.6,18.09,16.49,18.551,20.39,22.18,20.97,18.7,16,14,12.72,15.37,17.118,18.86,19.06,22.21,21.555,20.789,19.749,18.89,19.12,15.34,20.41,19.58,15.77
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,St. Vincent and the Grenadines,VCT,20.506,20.528,20.794,21.1,20.619,19.972,19.53,19.452,19.153,18.929,18.79,19.368,19.93,20.005,19.819,19.323,19.203,19.093,18.979,18.946,18.931,19.194,20.678,20.455,19.554
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Sudan,SDN,14.483,14.559,14.913,14.84,14.747,14.744,14.78,14.786,14.773,14.75,14.8,13,15.117,17.44,17.971,18.044,17.745,17.055,17.001,17.141,17.306,17.514,19.208,19.188,17.585
